player_id,nationality,overall,age,hits
-6969644277856356207,China PR,79,25,15
-62816983195777835,Colombia,79,25,15
-8516292186343977529,Colombia,79,25,15
6955484799350253350,Italy,79,25,15
-7024400100292103582,Spain,79,25,35
3578805833217858794,Croatia,79,25,35
-4487287677598810404,France,79,25,0
-4235959813740515091,Slovakia,79,25,15
-2133754456194061934,Spain,79,25,0
-2495728643106427216,Argentina,79,25,15
-9142449109436380349,Argentina,79,35,0
-6327629685202909155,Argentina,79,25,15
2641799694116622792,Ivory Coast,79,25,15
-8229566274868179906,Argentina,79,35,0
7155968022052197152,Russia,79,25,15
-3442011499479034584,Morocco,79,25,15
-5057031209713474026,England,79,25,15
3846759528316548671,Denmark,79,25,15
-8635428010519675383,Portugal,79,25,0
-8223548508631297078,Russia,79,25,15
3432905509417885736,Portugal,79,25,15
6928183542513180024,Spain,79,25,15
749879911744842895,Belgium,79,25,15
3220900686234036996,Spain,79,25,0
-25404136690833012,Italy,79,25,15
-1924740016190186934,Spain,79,25,35
2841680812525791674,Spain,79,25,15
3923943928091705370,Brazil,79,25,15
1996683469236941946,Spain,79,25,15
-8216680995795466638,Switzerland,79,25,0
-1244191383527610795,France,79,25,0
1657649076098291745,Spain,79,25,0
5187382690113113014,Netherlands,79,25,15
3693850045972796594,Scotland,79,25,15
7597465696265333966,England,79,25,0
6303782226691631210,Argentina,79,25,35
1442657721095984716,Spain,79,25,0
5212897398451117676,Germany,79,25,15
7997639405585442254,Serbia,79,25,0
8858777287183234659,Russia,79,25,15
4491582554342516134,Brazil,79,25,15
-4013020279982867924,Wales,79,25,15
944872985996373396,France,79,25,0
8594613325081731932,England,79,25,15
-534546630869685945,Spain,79,25,15
-3229723049041613701,Japan,79,35,0
398341442716126545,Belgium,79,25,35
-3384763929830420158,Spain,79,35,0
-8507871899075204616,Colombia,79,25,35
-3093152751260768814,Senegal,79,25,15
-8979126630327814508,Germany,79,25,0
2146022455149317223,Uruguay,79,35,0
2394685503147129361,Spain,79,25,35
-1345299665059247879,Czech Republic,79,25,0
-5101189572658595886,Italy,79,25,15
5476942573521968291,Brazil,79,25,0
-2886735095016040655,France,79,25,15
7391467342667502728,Algeria,79,25,15
-8269138862257560319,Romania,79,35,0
4687938315466009086,Germany,79,25,15
8125021549938229314,Spain,79,25,15
5923526337933019611,England,79,25,15
1839006163633981272,Belgium,79,25,0
7391634046343411344,Spain,79,25,15
-8539539426098767701,Spain,79,35,0
-3599749216493142547,France,79,35,0
-1632485261235754271,Brazil,79,25,15
-8261174450499603368,Croatia,79,35,15
-3963153796564899454,England,79,25,35
8264159825229546303,Germany,79,25,0
4870240674649990065,Portugal,79,25,0
-2574938414414053173,Ivory Coast,79,25,75
-6312933656964670956,Poland,79,35,0
-1931114715769498287,Uruguay,79,35,0
-5934481589041773113,England,79,25,15
2930239752761096355,England,79,25,15
7132580208755007858,Spain,79,35,0
8350856813233528016,Spain,79,35,0
8723057128128476692,Portugal,79,25,0
-1042232033346950415,Algeria,79,25,0
2972091267003001489,Morocco,79,35,0
-7241429741936784234,Argentina,79,25,15
2953702250644407464,Spain,79,35,0
9000118217963847046,Uruguay,79,25,15
8690863666693773856,Spain,79,25,0
237183839085768378,Spain,79,35,0
589583534446162143,Germany,79,25,0
-2922186137854477720,China PR,79,35,0
-6195512738349177246,Chile,79,35,15
-3507268564104166024,Germany,79,25,15
3647605563953294810,Brazil,79,35,0
-8339822662025457630,Germany,79,35,0
-3542158113335141541,Argentina,79,25,15
8888259792882093560,Bosnia & Herzegovina,79,35,0
7652703212521927601,Brazil,79,35,15
3309446404733488540,Argentina,79,35,0
-5249616436997082681,France,79,35,15
4897701629279495333,France,79,35,0
-4812408378642172148,Germany,79,35,0
-5797858011255019267,Argentina,79,25,15
5855929658788393380,Uruguay,79,35,0
-8235126712872558953,Algeria,79,35,0
6081727480870499390,Argentina,79,35,0
3940480916059442466,Argentina,79,35,15
6085264620863704891,France,79,35,35
2976277392464105111,Germany,79,35,15
5790251025345937697,Portugal,79,35,0
-4382038201410302401,Italy,79,35,0
3338206219898465743,France,79,35,15
-7901400429707748163,Spain,79,35,15
-1633628091748071077,DR Congo,79,35,0
5029737547331168942,Argentina,79,35,0
-8085523396775539289,Colombia,79,35,15
-2306994194837580351,Argentina,79,35,15
7651932620178056170,Italy,79,35,15
7380943370021137827,Portugal,79,35,15
-5313556483222241510,Slovakia,79,35,15
-178540419384431797,France,79,35,15
-4155392384409144125,Argentina,79,35,15
-1161628468764054613,France,79,35,0
7114930640541349593,Brazil,79,42,15
-7134857845841809095,Spain,79,35,0
2580963743712916754,Argentina,79,35,15
6896627901278780819,Turkey,79,35,15
-6254608197877712724,Spain,79,35,0
2911111024777804019,Portugal,79,35,35
317374097530344189,Uruguay,78,35,0
3900429525293964644,Uruguay,78,35,0
3576206901009486896,Uruguay,78,35,0
-7879447945268634250,Brazil,78,20,75
-8559823253893649879,Ukraine,78,35,0
-1062803045270693890,Portugal,78,25,15
8419079354943087212,France,78,25,35
2314463225333229222,Serbia,78,25,15
-1488096662034027961,France,78,25,35
